Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,SPE_Blank_FTICR_r1_08Feb23_Fir_300SA_P01_9395,SPE_Blank_FTICR_r2_10Feb23_Fir_300SA_P01_9463,SPE_Blank_FTICR_r3_10Feb23_Fir_300SA_P01_9510,Lab_Blank_r1_08Feb23_Fir_300SA_P01_9392,Lab_Blank_r1_08Feb23_Fir_300SA_P01_9415,Lab_Blank_r1_13Feb23_Fir_300SA_P01_9669,Lab_Blank_r2_09Feb23_Fir_300SA_P01_9442,Lab_Blank_r2_13Feb23_Fir_300SA_P01_9713,Lab_Blank_r2_13Feb23_Fir_300SA_P01_9736,Lab_Blank_r3_10Feb23_Fir_300SA_P01_9530,Lab_Blank_r3_10Feb23_Fir_300SA_P01_9554,Lab_Blank_r3_13Feb23_Fir_300SA_P01_9758
199.1115818,0,0,0,0,0,0,0,0,,,200.1188582,0,0,4421161.5,5210903.5,4684175.5,2775501,2987527.3,0,3112076,0,0,0,0,0
199.1159589,0,0,0,0,0,0,0,0,,,200.1232354,0,0,0,0,0,0,0,0,0,2443517.8,3501691.8,0,0,5038017
199.1333642,0,0,0,0,0,0,0,0,,,200.1406407,0,0,2611390,4299308.5,3370787.3,0,2864155.5,0,0,0,0,2873196,0,0
199.1337403,0,0,0,0,0,0,0,0,,,200.1410167,0,0,2372670.3,0,0,0,0,0,0,0,0,0,0,0
199.1339757,11,20,3,0,0,0,0,0,CHO,[M-H]-,200.1412522,-0.038240868,1,17253950,23648302,20440740,12695905,13624988,6120859,13800224,9138190,9231628,13900653,12848146,15574482
199.1691419,0,0,0,0,0,0,0,0,,,200.1764184,0,0,7531615,6542670.5,4997827.5,0,0,0,0,5147949,6837547.5,6795406.5,0,0
199.1697382,0,0,0,0,0,0,0,0,,,200.1770147,0,0,25525856,25079888,19956420,39450496,32254654,17124792,31267134,19081774,25194796,25238928,20383282,37580276
199.170101,0,0,0,0,0,0,0,0,,,200.1773775,0,0,0,0,0,14444418,11436734,0,11198783,0,0,0,7514675,12752372
199.1703448,12,24,2,0,0,0,0,0,CHO,[M-H]-,200.1776212,0.043785639,1,135011936,125359184,100138696,199974784,163005120,79818168,161235264,92950064,126233904,120852880,101130800,192308720
199.1705867,0,0,0,0,0,0,0,0,,,200.1778632,0,0,0,0,8447685,0,0,0,0,0,0,0,0,0
199.1709247,0,0,0,0,0,0,0,0,,,200.1782011,0,0,18464864,19102288,15021765,28696450,23648958,0,23368000,14000687,19540782,18072464,14397492,27788788
199.1897024,11,25,1,1,1,0,0,0,CHON,[M-H]-,200.1969789,-0.048080332,0,0,0,0,0,0,0,0,0,0,0,0,5530374.5
199.4323857,0,0,0,0,0,0,0,0,,,200.4396622,0,0,0,0,0,2545454.3,0,0,0,0,0,0,0,0
200.0564545,8,11,5,1,0,0,0,0,CHON,[M-H]-,201.063731,-0.042436741,1,6779809.5,5947558,5793777.5,0,0,0,0,0,0,0,0,0
200.1009725,9,16,4,0,1,0,0,0,CHO,[M-H]-,201.108249,-0.174680302,0,0,0,0,0,0,0,0,0,0,0,0,2461289.8
200.1292122,10,19,3,1,0,0,0,0,CHON,[M-H]-,201.1364886,0.024040482,1,9634790,11394541,8564277,4259176.5,4285252.5,0,4260113,0,3825942,2823094.3,2600691.5,4601989
200.1373031,10,20,3,0,1,0,0,0,CHO,[M-H]-,201.1445796,0.098119244,0,0,2926581,0,0,2489292.3,0,2468376.5,0,0,0,0,0
200.1656178,11,23,2,1,0,0,0,0,CHON,[M-H]-,201.1728943,-0.076153914,1,0,0,2992470.3,0,0,0,0,0,0,0,0,0
200.1730852,0,0,0,0,0,0,0,0,,,201.1803616,0,0,2729872,0,0,5092113,3789678.3,0,3406904.5,0,2829374.3,2988257.5,0,4745647
200.1737058,11,24,2,0,1,0,0,0,CHO,[M-H]-,201.1809823,0.012734427,0,17743376,17591320,11845214,26243858,22274670,10027785,22158520,12358577,16869566,16373090,13948893,26862000
200.1739628,0,0,0,0,0,0,0,0,,,201.1812393,0,0,0,0,0,3053585.8,0,0,0,0,0,0,0,0
200.1742806,0,0,0,0,0,0,0,0,,,201.181557,0,0,0,2523737,0,4044306,3269487.3,0,3204281.5,0,0,0,0,0
200.5126219,0,0,0,0,0,0,0,0,,,201.5198984,0,0,2599251.5,3874147.5,0,0,0,0,0,0,0,0,0,0
200.9445036,0,0,0,0,0,0,0,0,,,201.9517801,0,0,0,0,0,0,0,0,0,0,0,14002270,11914938,0
200.9448738,0,0,0,0,0,0,0,0,,,201.9521502,0,0,0,0,0,0,0,0,0,0,0,6333534.5,0,0
200.9451267,0,0,0,0,0,0,0,0,,,201.9524031,0,0,0,0,0,4951002,5800017,0,4664688,0,0,86882400,72284344,0
200.9453766,0,0,0,0,0,0,0,0,,,201.9526531,0,0,0,0,0,0,0,0,0,0,0,6848607,5563579,0
200.9457271,0,0,0,0,0,0,0,0,,,201.9530036,0,0,0,0,0,0,0,0,0,0,0,10409823,8200635,0
200.9886156,0,0,0,0,0,0,0,0,,,201.995892,0,0,5393692,8359736,7210838.5,0,2692346.8,0,4633751.5,3447702.8,5347506,0,0,6807748.5
200.9889935,0,0,0,0,0,0,0,0,,,201.99627,0,0,0,4300600.5,0,0,0,0,0,0,0,0,0,0
200.9892362,0,0,0,0,0,0,0,0,,,201.9965126,0,0,30686492,50199352,41053528,10106371,17217916,8110021.5,25872280,19742872,32193458,28661898,27386084,49943748
200.9898321,0,0,0,0,0,0,0,0,,,201.9971086,0,0,3596957.5,7100473.5,4694999.5,0,0,0,3398424.8,2770583.8,0,3298571.5,2738789.3,0
201.038057,0,0,0,0,0,0,0,0,,,202.0453334,0,0,0,0,0,0,0,7034352,0,5391300,5756384,0,0,6890484.5
201.0768454,9,14,5,0,0,0,0,0,CHO,[M-H]-,202.0841218,0.008612645,1,10439025,9665423,8631209,6187092.5,7006672,2993169.8,4664808,3699815.8,4196868.5,3583202.5,4394552.5,7046682.5
201.1126084,0,0,0,0,0,0,0,0,,,202.1198849,0,0,3700115.8,3251634.8,0,3153014,2999538.5,2805040.8,3928840.3,2512136.5,4346150,3576326.3,0,7132477.5
201.1132414,10,18,4,0,0,0,0,0,CHO,[M-H]-,202.1205178,-0.043329382,1,23811476,23174068,19683788,20268662,22072820,13713969,19940360,18307338,23924774,21241094,18418012,40793408
201.1138384,0,0,0,0,0,0,0,0,,,202.1211148,0,0,3332373,3380276,3177804.3,2798199.3,2551731.8,0,0,0,0,2528711.5,2655708.3,0
201.1496212,11,22,3,0,0,0,0,0,CHO,[M-H]-,202.1568976,-0.015214891,1,4517687.5,5233879.5,4789998,5303960.5,5298966.5,0,4452138,3174698.5,3867976.5,6369579,4424830.5,6976353.5
201.9451569,5,1,6,1,0,1,0,0,CHONS,[M-H]-,202.9524334,0.118529794,1,0,0,0,0,0,0,2415619,0,0,0,0,0
201.9485188,0,0,0,0,0,0,0,0,,,202.9557953,0,0,0,0,0,0,0,0,0,0,0,2719312.5,0,0
201.9751122,0,0,0,0,0,0,0,0,,,202.9823887,0,0,0,0,0,0,0,0,0,0,0,2836267.5,2433180.5,0
201.9887845,0,0,0,0,0,0,0,0,,,202.996061,0,0,0,5383452.5,4189706.5,0,0,0,2645547.3,0,2776415.5,0,2531753.8,4950939.5
202.0720874,8,13,5,1,0,0,0,0,CHON,[M-H]-,203.0793638,0.042847575,1,0,2709488.5,2452570.3,0,0,0,0,0,0,0,0,0
202.1084611,9,17,4,1,0,0,0,0,CHON,[M-H]-,203.1157376,0.100728525,1,0,0,0,2640158.8,0,0,0,0,0,0,0,0
202.1165812,9,18,4,0,1,0,0,0,CHO,[M-H]-,203.1238577,0.03047931,0,2724709.3,3267741.3,0,0,2464132.5,0,0,0,3416024.8,2902331.3,0,4397850
202.9408983,0,0,0,0,0,0,0,0,,,203.9481748,0,0,0,0,0,0,0,0,0,0,0,4578630.5,3748047,0
202.9607833,0,0,0,0,0,0,0,0,,,203.9680598,0,0,0,0,0,0,0,0,0,0,0,4216923,2501602.8,0
202.9697579,0,0,0,0,0,0,0,0,,,203.9770344,0,0,0,0,0,0,0,4509589.5,0,4206797,4636425.5,0,0,5799022
202.9701397,0,0,0,0,0,0,0,0,,,203.9774162,0,0,0,0,0,0,0,0,0,0,0,0,0,3388526.5
202.9703949,0,0,0,0,0,0,0,0,,,203.9776714,0,0,0,0,0,0,0,24176278,0,27154382,27633418,0,0,36879472
202.970999,0,0,0,0,0,0,0,0,,,203.9782754,0,0,0,0,0,0,0,0,0,0,3417226.5,0,0,4443247.5
202.984894,0,0,0,0,0,0,0,0,,,203.9921704,0,0,0,3663372.5,3991753.5,0,0,0,0,0,0,0,0,0
202.9860666,0,0,0,0,0,0,0,0,,,203.9933431,0,0,0,4592910,3108298.8,0,0,0,0,0,0,0,2438331.5,3370494.8
203.0561129,8,12,6,0,0,0,0,0,CHO,[M-H]-,204.0633893,-0.005902314,1,3641349.8,2633045.3,2395022.8,0,0,0,0,0,0,0,0,0
203.0708294,0,0,0,0,0,0,0,0,,,204.0781059,0,0,0,0,0,4627638,3851379.8,0,5166874,0,0,0,0,0
203.0924962,9,16,5,0,0,0,0,0,CHO,[M-H]-,204.0997727,0.004746878,1,8426282,8840570,7381810,6168779,7244937.5,3250563.3,3977518.3,3830593.3,4157311.5,4064995,3849828.8,6616809.5
203.1096273,0,0,0,0,0,0,0,0,,,204.1169037,0,0,0,0,0,2470491.5,0,0,0,0,0,0,0,0
203.1288878,10,20,4,0,0,0,0,0,CHO,[M-H]-,204.1361642,-0.025045929,1,5775950.5,6630559.5,4569685.5,9069038,11145646,5030692,8787792,6922851.5,8608163,6773000.5,5205513,10532110
203.3009453,0,0,0,0,0,0,0,0,,,204.3082217,0,0,0,0,0,0,0,0,0,2398727,0,0,0,0
204.0877516,8,15,5,1,0,0,0,0,CHON,[M-H]-,205.0950281,-0.026667188,1,0,2991993,3071743.3,0,0,0,0,0,0,0,0,0
204.1048666,0,0,0,0,0,0,0,0,,,205.1121431,0,0,3701280.8,4521098.5,3171472.3,0,0,0,0,0,0,0,0,0
204.9668049,0,0,0,0,0,0,0,0,,,205.9740814,0,0,0,0,0,0,0,0,0,0,0,0,0,2948447.3
204.9674259,0,0,0,0,0,0,0,0,,,205.9747024,0,0,0,0,0,0,0,9860521,0,9373512,10023079,0,0,14108256
205.0192856,0,0,0,0,0,0,0,0,,,206.026562,0,0,0,0,0,0,0,0,0,0,0,8516800,7545711,0
205.0693475,0,0,0,0,0,0,0,0,,,206.076624,0,0,0,0,0,2974035.5,0,0,0,0,0,0,0,0
205.1585068,0,0,0,0,0,0,0,0,,,206.1657833,0,0,0,0,0,7155627.5,5620398.5,0,0,3965442,0,0,6566140,0
205.1591366,0,0,0,0,0,0,0,0,,,206.1664131,0,0,23761232,31769556,28908836,27407788,22306222,12476506,25863900,15997955,25445222,32946516,28399868,30504230
205.1595265,0,0,0,0,0,0,0,0,,,206.1668029,0,0,10173776,13220820,13270309,0,0,0,11024092,0,9972582,13789524,0,13202726
205.1597872,14,22,1,0,0,0,0,0,CHO,[M-H]-,206.1670637,0.008058038,1,148231504,185457616,176117024,172070320,136305072,67412568,160364256,94946304,149885792,198850896,171817216,188300576
205.1600451,0,0,0,0,0,0,0,0,,,206.1673216,0,0,0,0,0,0,10011056,0,0,0,0,0,0,0
205.1604058,0,0,0,0,0,0,0,0,,,206.1676823,0,0,18046288,23126998,21646630,21227950,17007024,9924955,19845340,11842052,19497318,24782166,22333694,22872360
206.1624886,0,0,0,0,0,0,0,0,,,207.1697651,0,0,3952214.5,4184820.5,3312659,4597650.5,3322293.8,0,3698599.5,2452696.3,3712333,5452928,3815421,5186103.5
206.1628852,0,0,0,0,0,0,0,0,,,207.1701617,0,0,0,0,0,0,0,0,0,0,0,2779520.5,0,0
206.1631434,13,22,1,0,1,0,0,0,CHO,[M-H]-,207.1704199,0.001388857,0,22127960,27467766,25549076,24912274,20372918,11041788,23457448,15150041,21865294,30365056,25398526,27875640
206.1637683,0,0,0,0,0,0,0,0,,,207.1710448,0,0,3308504,3657590,3121044.3,3035987.5,2511863,0,3001704.8,0,0,3955329.5,2621310.3,0
206.9559943,0,0,0,0,0,0,0,0,,,207.9632708,0,0,0,0,0,0,0,0,0,0,0,0,2899758.5,0
206.9942437,0,0,0,0,0,0,0,0,,,208.0015202,0,0,0,0,0,0,0,0,0,0,2503825.8,0,0,0
206.9944793,0,0,0,0,0,0,0,0,,,208.0017558,0,0,0,0,0,0,0,0,0,0,0,2740862.3,0,0
207.0121492,10,8,3,0,0,1,0,0,CHOS,[M-H]-,208.0194257,-0.052311266,1,10881224,12289915,12066415,0,0,11311895,0,13062432,15362724,0,0,23467186
207.0510043,7,12,7,0,0,0,0,0,CHO,[M-H]-,208.0582808,0.105672375,1,0,2680997,0,0,0,0,0,0,0,0,0,0
